time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-12T03:17:00.670Z,35.4566667,-83.2773333,5.65,1.75,md,4,162,0.3765,0.27,se,se60005118,2015-03-19T15:00:25.590Z,"3km ESE of Cherokee, North Carolina",earthquake
2015-03-12T03:19:48.200Z,33.6766667,-116.764,20.26,0.62,ml,18,129,0.05395,0.14,ci,ci37117535,2015-03-12T15:06:20.424Z,"8km SSW of Idyllwild, California",earthquake
2015-03-12T03:22:31.030Z,38.8149986,-122.814003,3.4,0.87,md,21,79,0.01334,0.02,nc,nc72409685,2015-03-12T04:12:05.552Z,"6km NW of The Geysers, California",earthquake
2015-03-12T03:23:59.230Z,35.4583333,-83.2753333,5.71,1.94,md,5,162,0.3789,0.2,se,se60005113,2015-03-19T15:01:28.820Z,"4km ESE of Cherokee, North Carolina",earthquake
2015-03-12T03:24:55.360Z,-6.2364,130.3861,145.96,4.4,mb,,93,1.957,0.84,us,us10001n0p,2015-03-23T01:34:47.303Z,"215km NNW of Saumlaki, Indonesia",earthquake
2015-03-12T03:26:33.380Z,34.0048333,-117.003,19.28,0.78,ml,16,116,0.06823,0.12,ci,ci37117543,2015-03-12T16:07:11.589Z,"5km SE of Yucaipa, California",earthquake
2015-03-12T03:31:20.050Z,52.9836,-169.0336,134.85,2.7,ml,,150,0.108,0.21,us,us10001mxp,2015-03-23T01:37:07.725Z,"12km WNW of Nikolski, Alaska",earthquake
2015-03-12T03:36:37.859Z,37.8803,-116.1473,0,0.98,ml,7,184.86,0.644,0.1801,nn,nn00486761,2015-03-12T15:54:15.002Z,"39km SSE of Warm Springs, Nevada",earthquake
2015-03-12T03:39:08.000Z,64.1582,-150.033,15.6,0.8,ml,,,,0.79,ak,ak11527492,2015-03-17T00:07:30.073Z,"62km WNW of Healy, Alaska",earthquake
2015-03-12T03:39:47.000Z,60.2024,-141.3101,0,1.4,ml,,,,0.19,ak,ak11527493,2015-03-17T00:07:31.027Z,"64km ENE of Cape Yakataga, Alaska",earthquake
2015-03-12T03:47:51.380Z,51.8368,-175.56,103.65,3.6,ml,,180,0.917,0.47,us,us10001mxl,2015-03-23T01:38:17.037Z,"75km E of Adak, Alaska",earthquake
2015-03-12T04:21:13.920Z,47.3405,-122.4863333,16.95,1.21,ml,12,111,0.0857,0.12,uw,uw60983786,2015-03-12T18:23:47.370Z,"7km E of Gig Harbor, Washington",earthquake
2015-03-12T04:28:58.130Z,51.9995,-175.2548,35,3.7,ml,,188,0.682,1.98,us,us10001n0t,2015-03-23T01:49:15.000Z,"75km WSW of Atka, Alaska",earthquake
2015-03-12T04:37:19.580Z,36.0471667,-117.7066667,1.1,1,ml,11,130,0.0523,0.17,ci,ci37117591,2015-03-12T15:06:02.044Z,"22km E of Coso Junction, California",earthquake
2015-03-12T04:38:29.710Z,38.7566681,-122.7323303,2.33,1.07,md,15,97,0.01032,0.04,nc,nc72409690,2015-03-12T05:00:06.264Z,"3km SE of The Geysers, California",earthquake
2015-03-12T04:49:23.830Z,35.629,-120.9128333,8.29,0.89,md,24,88,0.03571,0.08,nc,nc72409695,2015-03-13T03:07:06.236Z,"11km SSW of Lake Nacimiento, California",earthquake
2015-03-12T04:58:52.410Z,37.3578333,-119.9928333,19.06,2.23,md,16,114,0.2077,0.16,nc,nc72409700,2015-03-12T18:34:04.279Z,"14km S of Mariposa, California",earthquake
2015-03-12T05:10:21.022Z,41.882,-119.6297,10.7369,1.66,ml,5,219.76,0.142,0.1735,nn,nn00486780,2015-03-12T18:43:36.820Z,"70km ESE of Lakeview, Oregon",earthquake
2015-03-12T05:11:52.361Z,41.8818,-119.6311,10.9404,1.67,ml,5,219.76,0.141,0.1933,nn,nn00486781,2015-03-12T18:42:30.670Z,"72km SE of Lakeview, Oregon",earthquake
2015-03-12T05:14:20.300Z,53.44,-163.71,53.9,2.6,ml,,,,0.38,us,us10001mxm,2015-04-12T11:53:19.040Z,"156km ESE of Akutan, Alaska",earthquake
2015-03-12T05:23:53.169Z,37.492,-114.65,7.1788,0.72,ml,4,289.32,0.33,0.0136,nn,nn00486799,2015-03-12T16:27:22.068Z,"18km SW of Caliente, Nevada",earthquake
2015-03-12T05:36:56.800Z,19.0125,-66.4596,19,2.6,Md,8,270,0.71865223,0.25,pr,pr15071000,2015-04-12T11:47:37.040Z,"61km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-03-12T05:37:51.000Z,63.7715,-148.3514,6.7,0.9,ml,,,,0.63,ak,ak11527502,2015-03-17T00:07:28.742Z,"31km ESE of Healy, Alaska",earthquake
2015-03-12T05:59:18.000Z,59.8392,-153.4586,127.1,2.1,ml,,,,0.47,ak,ak11530059,2015-03-17T00:07:57.070Z,"82km E of Old Iliamna, Alaska",earthquake
2015-03-12T06:03:43.520Z,13.1503,145.415,40.06,5.1,mb,,94,0.688,0.9,us,us10001lue,2015-03-12T06:22:23.786Z,"70km SE of Yigo Mayor's Office, Guam",earthquake
2015-03-12T06:04:03.220Z,51.7909,-174.589,35.8,2.9,ml,,,,0.83,us,us10001mxg,2015-04-12T13:05:07.040Z,"52km SSW of Atka, Alaska",earthquake
2015-03-12T06:09:39.000Z,59.8213,-139.9211,0,1.7,ml,,,,0.39,ak,ak11527504,2015-03-17T00:07:44.196Z,"32km NNW of Yakutat, Alaska",earthquake
2015-03-12T06:13:32.030Z,38.8363342,-122.8271637,2.37,0.56,md,10,79,0.01854,0.02,nc,nc72409705,2015-03-12T07:54:05.160Z,"8km NW of The Geysers, California",earthquake
2015-03-12T06:17:33.930Z,35.4585,-83.2715,7.34,2.19,md,5,162,0.3811,0.16,se,se60005108,2015-03-12T14:51:28.502Z,"4km ESE of Cherokee, North Carolina",earthquake
2015-03-12T06:18:58.711Z,40.1023,-119.7057,16.2447,0.02,ml,5,116.81,0.071,0.0602,nn,nn00486800,2015-03-12T16:27:38.657Z,"50km N of Spanish Springs, Nevada",earthquake
2015-03-12T06:27:00.000Z,61.5456,-149.9857,56.4,1.8,ml,,,,0.38,ak,ak11527515,2015-03-17T00:07:29.410Z,"3km NNW of Big Lake, Alaska",earthquake
2015-03-12T06:27:01.790Z,36.0623333,-117.5921667,0.02,1.2,ml,18,105,0.1236,0.27,ci,ci37117615,2015-03-12T15:05:58.190Z,"32km ENE of Little Lake, California",earthquake
2015-03-12T06:28:11.460Z,13.1353,145.4379,46.39,5,mb,,98,0.714,0.85,us,us10001lug,2015-03-12T06:56:29.789Z,"73km SE of Yigo Mayor's Office, Guam",earthquake
2015-03-12T06:31:29.224Z,37.1467,-117.258,12.3677,0.24,ml,10,160.3,0.245,0.1317,nn,nn00486801,2015-03-12T16:36:13.199Z,"51km WNW of Beatty, Nevada",earthquake
2015-03-12T06:50:44.330Z,13.1449,145.2324,45.33,4.9,mb,,97,0.566,0.99,us,us10001luj,2015-03-12T14:53:24.114Z,"53km ESE of Inarajan Mayor's Office, Guam",earthquake
2015-03-12T06:59:56.900Z,18.0725,-66.0187,19,1.8,Md,9,129.6,0.13564561,0.18,pr,pr15071001,2015-03-12T09:15:30.790Z,"6km NE of Yaurel, Puerto Rico",earthquake
2015-03-12T07:04:25.270Z,32.5553333,-115.7073333,2.02,1.83,ml,18,144,0.0951,0.23,ci,ci37117623,2015-03-12T16:21:24.651Z,"12km WSW of Progreso, B.C., Mexico",earthquake
2015-03-12T07:05:48.410Z,50.942,-177.85,27.1,2.9,ml,,,,0.89,us,us10001mxh,2015-04-09T10:38:39.588Z,"95km ESE of Amatignak Island, Alaska",earthquake
2015-03-12T07:09:54.500Z,38.8033333,-119.8923333,8.25,1.84,md,6,296,0.8602,0.1,nc,nc72409710,2015-03-12T19:16:08.025Z,"16km SSE of South Lake Tahoe, California",earthquake
2015-03-12T07:11:41.000Z,63.571,-151.0231,15,0.7,ml,,,,0.35,ak,ak11530064,2015-03-17T00:08:00.104Z,"105km WNW of Cantwell, Alaska",earthquake
2015-03-12T07:20:55.420Z,13.1045,145.2559,44.15,4.7,mb,,56,0.612,0.74,us,us10001lur,2015-04-09T10:42:00.944Z,"57km ESE of Inarajan Mayor's Office, Guam",earthquake
2015-03-12T07:30:05.250Z,36.9031667,-121.5601667,5.87,2.12,md,75,29,0.0316,0.12,nc,nc72409720,2015-03-13T00:51:08.352Z,"6km NNW of San Juan Bautista, California",earthquake
2015-03-12T07:31:30.600Z,44.4458,-114.1306,12.7,1.9,mc,15,89.9999928000006,0.1572052,0.18,mb,mb15442547,2015-03-13T14:12:15.334Z,"10km SE of Challis, Idaho",earthquake
2015-03-12T07:34:11.140Z,36.5091667,-121.0931667,5.11,0.72,md,17,57,0.01296,0.03,nc,nc72409725,2015-03-13T02:09:16.400Z,"22km ENE of Soledad, California",earthquake
2015-03-12T07:38:52.000Z,61.5249,-150.678,57.8,2.2,ml,,,,0.59,ak,ak11527525,2015-03-17T00:08:30.086Z,"38km W of Big Lake, Alaska",earthquake
2015-03-12T07:44:53.150Z,36.0698333,-117.5915,0.76,0.98,ml,20,102,0.1307,0.15,ci,ci37117631,2015-03-12T16:31:36.214Z,"32km ENE of Little Lake, California",earthquake
2015-03-12T07:49:22.000Z,59.508,-152.7193,82.1,1.7,ml,,,,0.46,ak,ak11530066,2015-03-17T00:08:00.953Z,"58km WSW of Anchor Point, Alaska",earthquake
2015-03-12T07:49:59.560Z,13.0904,145.5124,14.99,5.3,mb,,20,0.799,0.64,us,us10001luu,2015-04-09T11:05:35.562Z,"83km SE of Yigo Village, Guam",earthquake
2015-03-12T07:54:23.992Z,37.3931,-117.9031,4.1624,1.1,ml,12,132.25,0.26,0.1206,nn,nn00486772,2015-03-12T15:45:19.980Z,"42km NE of Big Pine, California",earthquake
2015-03-12T07:57:20.780Z,38.8215,-122.7943333,3.92,2.46,md,81,21,0.01244,0.05,nc,nc72409730,2015-03-13T00:22:06.035Z,"5km NW of The Geysers, California",earthquake
2015-03-12T07:57:30.000Z,36.5202,-98.0877,6.529,2.5,ml,,96,,0.36,us,us10001n5z,2015-04-09T11:17:12.667Z,"16km E of Helena, Oklahoma",earthquake
2015-03-12T07:57:51.480Z,38.821,-122.7963333,3.54,0.66,md,29,55,0.011,0.02,nc,nc72409735,2015-03-14T02:49:44.410Z,"5km NW of The Geysers, California",earthquake
2015-03-12T07:58:03.000Z,36.6288333,-121.2493333,4.14,0.73,md,16,85,0.04221,0.09,nc,nc71090204,2015-03-12T18:54:38.820Z,"22km NE of Gonzales, California",earthquake
2015-03-12T07:59:22.550Z,36.9131667,-121.5725,5.48,0.53,md,24,83,0.03263,0.25,nc,nc71090209,2015-03-12T19:02:40.380Z,"6km ENE of Aromas, California",earthquake
2015-03-12T08:01:25.660Z,38.8224983,-122.7969971,3.72,0.55,md,8,102,0.01025,0.01,nc,nc72409745,2015-03-12T08:32:04.291Z,"6km W of Cobb, California",earthquake
2015-03-12T08:02:07.100Z,38.8225,-122.7943333,3.39,0.24,md,8,91,0.01233,0.02,nc,nc72409750,2015-03-13T01:45:06.481Z,"6km W of Cobb, California",earthquake
2015-03-12T08:04:42.650Z,36.6288333,-121.2476667,3.4,0.64,md,17,66,0.04284,0.09,nc,nc72409760,2015-03-13T02:26:04.732Z,"22km NE of Gonzales, California",earthquake
2015-03-12T08:04:58.250Z,38.8224983,-122.7935028,3.17,1.17,md,25,43,0.01298,0.03,nc,nc72409755,2015-03-12T11:17:05.131Z,"5km NNW of The Geysers, California",earthquake
2015-03-12T08:11:53.000Z,36.6298333,-121.2481667,4.03,0.75,md,20,67,0.04177,0.09,nc,nc72409770,2015-03-13T02:37:04.471Z,"22km NE of Gonzales, California",earthquake
2015-03-12T08:13:56.200Z,19.5233,-155.6158,11.5,2.3,Ml,,86.4,0.03593261,0.14,hv,hv60870746,2015-03-12T17:15:13.839Z,"27km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2015-03-12T08:13:56.450Z,38.8223343,-122.7938309,3.42,0.79,md,17,59,0.01273,0.03,nc,nc72409765,2015-03-12T09:02:03.957Z,"5km NNW of The Geysers, California",earthquake
2015-03-12T08:17:32.030Z,38.8209991,-122.7941666,2.94,0.51,md,6,97,0.01265,0.01,nc,nc72409775,2015-03-12T09:12:04.379Z,"5km NW of The Geysers, California",earthquake
2015-03-12T08:17:36.000Z,52.8932,-168.628,59.4,2.3,ml,13,212.399983008001,,0.56,ak,ak11530067,2015-03-17T18:37:29.756Z,"16km ESE of Nikolski, Alaska",earthquake
2015-03-12T08:20:56.000Z,61.5659,-149.9333,45,1.4,ml,,,,0.4,ak,ak11527546,2015-03-17T00:07:44.885Z,"5km NNE of Big Lake, Alaska",earthquake
2015-03-12T08:21:43.082Z,40.1635,-120.9751,5.2758,1.1,ml,10,235.52,0.302,0.1415,nn,nn00486803,2015-03-12T16:47:26.985Z,"3km NW of Greenville, California",earthquake
2015-03-12T08:34:26.170Z,13.0759,145.6451,34.98,4.6,mb,,77,0.912,0.67,us,us10001n12,2015-04-09T11:23:56.723Z,"96km ESE of Yigo Village, Guam",earthquake
2015-03-12T08:39:50.480Z,37.7573333,-122.1373333,5.27,1.1,md,17,64,0.03521,0.06,nc,nc72409785,2015-03-12T19:45:07.150Z,"3km NNE of San Leandro, California",earthquake
2015-03-12T08:44:51.000Z,62.4951,-151.255,94.3,1.5,ml,,,,0.48,ak,ak11530069,2015-03-17T00:08:03.180Z,"62km WNW of Talkeetna, Alaska",earthquake
2015-03-12T09:00:40.000Z,63.056,-150.4342,93.5,1.4,ml,,,,0.57,ak,ak11527559,2015-03-17T00:07:45.523Z,"83km NNW of Talkeetna, Alaska",earthquake
2015-03-12T09:00:44.610Z,37.3931667,-121.4233333,0.82,1.44,md,19,186,0.08437,0.07,nc,nc72409790,2015-03-12T20:44:04.182Z,"27km WSW of Patterson, California",earthquake
2015-03-12T09:18:29.060Z,34.1591667,-117.4076667,1.94,0.29,ml,15,100,0.09065,0.12,ci,ci37117647,2015-03-12T16:47:51.797Z,"6km W of Muscoy, California",earthquake
2015-03-12T09:26:51.000Z,66.0099,-147.9067,10.8,1.2,ml,10,161.999987040001,,0.56,ak,ak11530071,2015-03-17T18:37:30.916Z,"128km N of College, Alaska",earthquake
2015-03-12T09:35:41.850Z,39.079,-123.1255,7.91,1.88,md,29,83,0.09103,0.08,nc,nc72409795,2015-03-13T02:16:04.119Z,"7km SSE of Talmage, California",earthquake
2015-03-12T09:40:03.240Z,35.1215,-118.5705,6.94,1.58,ml,35,47,0.1461,0.17,ci,ci37117655,2015-03-12T15:06:01.870Z,"11km W of Tehachapi, California",earthquake
2015-03-12T09:42:31.100Z,18.1695,-67.0661,36,2,Md,8,111.6,0.01976294,0.4,pr,pr15071002,2015-03-12T12:19:24.987Z,"7km ENE of Hormigueros, Puerto Rico",earthquake
2015-03-12T09:47:35.450Z,38.8123322,-122.8264999,2.35,0.56,md,12,83,0.004043,0.02,nc,nc72409800,2015-03-12T12:45:07.893Z,"7km WNW of The Geysers, California",earthquake
2015-03-12T09:49:27.840Z,35.5651667,-118.3436667,9.15,1.37,ml,24,48,0.1299,0.16,ci,ci37117663,2015-03-12T16:54:53.560Z,"13km ESE of Lake Isabella, California",earthquake
2015-03-12T09:56:32.370Z,34.7025,-120.2786667,0.06,1.58,ml,12,91,0.03295,0.19,ci,ci37117671,2015-03-12T16:58:58.764Z,"5km S of Los Alamos, California",earthquake
2015-03-12T09:57:07.000Z,59.3291,-152.0692,54.2,2.3,ml,,,,0.51,ak,ak11527565,2015-03-17T18:37:08.770Z,"45km SW of Homer, Alaska",earthquake
2015-03-12T09:58:50.020Z,33.9296667,-116.0288333,4.05,1.89,ml,51,47,0.07519,0.21,ci,ci37117679,2015-03-12T15:05:56.310Z,"24km S of Twentynine Palms, California",earthquake
2015-03-12T10:00:44.000Z,63.9263,-148.8909,0,1.8,ml,,,,0.55,ak,ak11527567,2015-03-17T00:08:28.656Z,"8km NNE of Healy, Alaska",earthquake
2015-03-12T10:06:23.000Z,61.305,-152.264,1.3,1.1,ml,,,,0.49,ak,ak11527569,2015-03-17T00:07:46.228Z,"86km NW of Nikiski, Alaska",earthquake
2015-03-12T10:10:25.190Z,36.6271667,-121.2488333,3.7,0.73,md,21,65,0.04388,0.1,nc,nc72409805,2015-03-13T02:47:05.007Z,"22km NE of Gonzales, California",earthquake
2015-03-12T10:13:47.580Z,33.4695,-116.575,8.95,0.01,ml,18,112,0.03389,0.11,ci,ci37117687,2015-03-12T17:04:38.933Z,"13km SE of Anza, California",earthquake
2015-03-12T10:15:36.000Z,62.7682,-149.0353,3.8,1.1,ml,,,,0.71,ak,ak11527570,2015-03-17T00:07:47.005Z,"69km S of Cantwell, Alaska",earthquake
2015-03-12T10:25:43.140Z,38.8273315,-122.8303299,2.71,0.56,md,12,89,0.005585,0.03,nc,nc72409810,2015-03-12T13:14:05.576Z,"8km NW of The Geysers, California",earthquake
2015-03-12T10:32:04.110Z,42.3315,-111.1096667,-1.5,1.12,md,12,122,0.384,0.31,uu,uu60104302,2015-03-12T14:07:35.450Z,"15km E of Montpelier, Idaho",earthquake
2015-03-12T10:33:56.000Z,63.7989,-148.4707,102.3,1.4,ml,,,,0.31,ak,ak11530076,2015-03-17T00:08:05.179Z,"25km ESE of Healy, Alaska",earthquake
2015-03-12T10:40:26.800Z,36.8381,-98.0546,5.43,2.9,mb_lg,,25,0.129,0.84,us,us10001lvf,2015-03-12T18:42:55.452Z,"28km ENE of Cherokee, Oklahoma",earthquake
2015-03-12T10:44:36.000Z,61.1522,-150.2685,49.9,1.5,ml,,,,0.59,ak,ak11527572,2015-03-17T00:08:29.450Z,"21km WSW of Anchorage, Alaska",earthquake
2015-03-12T10:49:02.600Z,33.4731667,-116.5685,8.88,0.76,ml,29,81,0.03542,0.23,ci,ci37117703,2015-03-12T15:05:51.140Z,"13km SE of Anza, California",earthquake
2015-03-12T10:53:47.500Z,46.3478333,-122.2546667,12.53,1.32,md,28,67,0.02622,0.19,uw,uw60983881,2015-03-12T18:33:05.490Z,"23km S of Morton, Washington",earthquake
2015-03-12T11:01:43.870Z,33.2556667,-116.2601667,9.51,1.07,ml,36,72,0.06302,0.27,ci,ci37117711,2015-03-12T15:05:45.950Z,"11km E of Borrego Springs, California",earthquake
2015-03-12T11:02:40.350Z,37.3419,141.5514,40.27,5.1,mb,,127,0.801,0.9,us,us10001lvg,2015-03-13T09:10:18.802Z,"51km ESE of Namie, Japan",earthquake
2015-03-12T11:03:16.000Z,65.1517,-148.9046,10.9,1.3,ml,,,,0.59,ak,ak11527573,2015-03-17T18:37:05.820Z,"53km NW of Ester, Alaska",earthquake
2015-03-12T11:18:25.091Z,41.9149,-119.5635,5.1753,1.25,ml,5,216.34,0.175,0.1256,nn,nn00486783,2015-03-12T13:24:33.919Z,"71km ESE of Lakeview, Oregon",earthquake
2015-03-12T11:19:23.720Z,32.825,-115.9498333,6.31,1.49,ml,32,49,0.06376,0.29,ci,ci37117719,2015-03-12T15:04:28.199Z,"11km NNE of Ocotillo, California",earthquake
2015-03-12T11:31:37.280Z,35.5431667,-121.2356667,4.27,0.91,md,13,234,0.1289,0.14,nc,nc72409820,2015-03-13T02:57:06.786Z,"11km SSW of San Simeon, California",earthquake
2015-03-12T11:33:33.350Z,33.6051667,-116.8203333,11.25,0.3,ml,19,89,0.03375,0.3,ci,ci37117727,2015-03-12T15:04:08.195Z,"15km WNW of Anza, California",earthquake
2015-03-12T11:35:16.000Z,57.7632,-154.4315,56.3,1.8,ml,,,,0.34,ak,ak11530079,2015-03-17T00:08:06.288Z,"36km NW of Larsen Bay, Alaska",earthquake
2015-03-12T11:43:01.960Z,36.0743333,-117.5778333,0.57,0.81,ml,9,249,0.1392,0.24,ci,ci37117735,2015-03-12T15:03:35.290Z,"33km ENE of Little Lake, California",earthquake
2015-03-12T12:00:17.000Z,53.1783,-166.7776,45.3,2.2,ml,15,230.399981568002,,0.3,ak,ak11527596,2015-03-17T18:36:57.890Z,"79km SSW of Unalaska, Alaska",earthquake
2015-03-12T12:17:43.120Z,38.0651667,-112.3575,1.84,1.36,md,8,121,0.139,0.3,uu,uu60104307,2015-03-12T14:11:13.480Z,"22km SSW of Junction, Utah",earthquake
2015-03-12T12:26:39.000Z,61.7,-148.4577,9.9,0.8,ml,,,,0.53,ak,ak11527597,2015-03-17T00:07:48.832Z,"23km ESE of Sutton-Alpine, Alaska",earthquake
2015-03-12T12:40:48.580Z,46.5585,-120.103,8.59,2.27,ml,27,93,0.1059,0.13,uw,uw60983901,2015-03-12T17:51:57.975Z,"19km SW of Desert Aire, Washington",earthquake
2015-03-12T12:41:49.770Z,34.0598333,-118.754,4.83,1.57,ml,28,74,0.0241,0.29,ci,ci37117743,2015-03-12T15:03:34.910Z,"7km WNW of Malibu Beach, California",earthquake
2015-03-12T12:42:49.980Z,33.717,-116.7666667,18.36,0.64,ml,22,109,0.04415,0.14,ci,ci37117751,2015-03-12T17:27:58.099Z,"5km WSW of Idyllwild, California",earthquake
2015-03-12T12:52:20.000Z,52.9481,-162.2805,27.1,2.9,ml,,,,0.41,ak,ak11530082,2015-03-17T00:10:10.909Z,"224km SSE of False Pass, Alaska",earthquake
2015-03-12T12:58:41.000Z,63.5318,-147.5957,3.6,1.6,ml,,,,0.6,ak,ak11527598,2015-03-17T00:08:27.802Z,"69km ENE of Cantwell, Alaska",earthquake
2015-03-12T13:01:13.000Z,60.1029,-152.5144,89.8,1.9,ml,,,,0.66,ak,ak11527601,2015-03-17T00:08:25.685Z,"44km SSE of Redoubt Volcano, Alaska",earthquake
2015-03-12T13:11:36.420Z,33.4736667,-116.572,9.41,0.19,ml,20,108,0.03282,0.1,ci,ci37117759,2015-03-12T17:39:12.831Z,"13km SE of Anza, California",earthquake
2015-03-12T13:17:08.870Z,38.836834,-122.8273315,2.28,0.33,md,13,83,0.006606,0.01,nc,nc72409825,2015-03-12T14:13:07.831Z,"9km W of Cobb, California",earthquake
2015-03-12T13:20:18.851Z,36.349,-117.4737,12.6653,0.74,ml,11,152.72,0.335,0.173,nn,nn00486782,2015-03-12T13:43:02.813Z,"60km ESE of Lone Pine, California",earthquake
2015-03-12T13:25:51.330Z,36.5526667,-121.1278333,9.37,0.81,md,15,66,0.05481,0.07,nc,nc72409845,2015-03-12T16:36:04.906Z,"22km NE of Soledad, California",earthquake
2015-03-12T13:26:38.550Z,38.7798333,-122.8715,3.71,1.21,md,43,63,0.0216,0.05,nc,nc72409850,2015-03-13T03:27:06.580Z,"10km W of The Geysers, California",earthquake
2015-03-12T13:34:09.000Z,60.2703,-140.6164,8.7,1,ml,,,,0.23,ak,ak11527603,2015-03-17T00:08:26.326Z,"94km NNW of Yakutat, Alaska",earthquake
2015-03-12T13:42:55.000Z,53.1569,-166.7381,22,2.3,ml,14,237.599980992002,,0.45,ak,ak11527604,2015-03-17T18:36:56.389Z,"80km S of Unalaska, Alaska",earthquake
2015-03-12T13:57:25.390Z,38.8139992,-122.8270035,2.71,0.8,md,13,79,0.005398,0.04,nc,nc72409870,2015-03-12T16:39:06.222Z,"7km WNW of The Geysers, California",earthquake
2015-03-12T13:59:32.730Z,38.7608337,-122.732666,1.71,0.5,md,7,90,0.01731,0.03,nc,nc72409875,2015-03-12T14:23:06.652Z,"2km SE of The Geysers, California",earthquake
2015-03-12T13:59:49.000Z,60.2742,-141.609,10.2,1.1,ml,,,,0.33,ak,ak11527605,2015-03-17T00:08:20.967Z,"51km ENE of Cape Yakataga, Alaska",earthquake
2015-03-12T14:11:49.800Z,44.4358,-114.1295,11.1,2.5,mc,29,143.999988480001,0.1661883,0.16,mb,mb15100236,2015-03-13T14:21:12.937Z,"11km SE of Challis, Idaho",earthquake
2015-03-12T14:13:27.800Z,48.1971667,-121.6683333,8.61,0.75,md,8,88,0.1734,0.31,uw,uw60983921,2015-03-12T18:38:18.470Z,"8km SW of Darrington, Washington",earthquake
2015-03-12T14:13:34.000Z,59.733,-153.3339,128.8,2.1,ml,,,,0.44,ak,ak11530088,2015-03-17T00:08:09.124Z,"84km W of Anchor Point, Alaska",earthquake
2015-03-12T14:19:21.710Z,36.907,-121.5596667,5.71,1.52,md,44,39,0.0343,0.17,nc,nc72409880,2015-03-12T21:42:05.065Z,"7km ENE of Aromas, California",earthquake
2015-03-12T14:21:20.000Z,64.9685,-148.9041,15.5,0.4,ml,,,,0.37,ak,ak11527607,2015-03-17T00:07:50.263Z,"44km WNW of Ester, Alaska",earthquake
2015-03-12T14:22:04.184Z,41.8747,-119.6157,8.0999,1.24,ml,4,221.28,0.155,0.1815,nn,nn00486893,2015-03-13T04:02:29.155Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-12T14:23:59.460Z,48.2631667,-123.1003333,21.4,1.56,ml,15,109,0.1928,0.14,uw,uw60983926,2015-03-12T18:19:08.400Z,"20km N of Sequim, Washington",earthquake
2015-03-12T14:27:11.700Z,44.6866,-112.0725,10.2,1.4,mc,16,82.7999933760005,0.247935,0.23,mb,mb15757925,2015-03-13T14:12:26.002Z,"41km E of Lima, Montana",earthquake
2015-03-12T14:28:20.650Z,38.7908325,-122.7360001,1.85,0.58,md,9,90,0.01533,0.02,nc,nc72409885,2015-03-12T14:44:19.332Z,"2km NE of The Geysers, California",earthquake
2015-03-12T14:29:39.995Z,37.1556,-117.2578,13.5184,2.24,ml,17,76.08,0.182,0.1512,nn,nn00486788,2015-03-12T15:11:04.322Z,"52km WNW of Beatty, Nevada",earthquake
2015-03-12T14:29:54.590Z,38.8045006,-122.8003311,12.1,0.57,md,7,145,0.005237,0.12,nc,nc72409890,2015-03-12T14:54:10.744Z,"4km NW of The Geysers, California",earthquake
2015-03-12T14:31:26.360Z,38.8393326,-122.8256683,2.56,0.19,md,8,123,0.007704,0.02,nc,nc72409895,2015-03-12T15:04:05.138Z,"9km WNW of Cobb, California",earthquake
2015-03-12T14:40:39.467Z,41.8483,-119.6412,7.8329,1.54,ml,4,225.01,0.156,0.1255,nn,nn00486898,2015-03-13T04:35:37.468Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-12T14:41:14.740Z,32.8541,-96.8851,5,2,ml,,94,0.032,0.54,us,us10001m04,2015-03-18T18:50:34.274Z,"7km NE of Irving, Texas",earthquake
2015-03-12T14:46:00.000Z,60.2525,-141.5898,9.7,0.9,ml,11,118.799990496001,,0.23,ak,ak11527608,2015-03-17T18:37:37.877Z,"51km ENE of Cape Yakataga, Alaska",earthquake
2015-03-12T14:50:26.720Z,33.5181667,-116.7638333,8.4,0.43,ml,21,45,0.05206,0.22,ci,ci37117839,2015-03-12T15:02:43.906Z,"9km WSW of Anza, California",earthquake
2015-03-12T14:52:27.000Z,64.8948,-148.905,12.6,0.8,ml,,,,0.34,ak,ak11527609,2015-03-17T00:08:21.997Z,"36km NNE of North Nenana, Alaska",earthquake
2015-03-12T15:12:23.000Z,59.7406,-152.7617,74,1.8,ml,,,,0.43,ak,ak11527630,2015-03-17T00:07:51.758Z,"52km W of Anchor Point, Alaska",earthquake
2015-03-12T15:13:55.990Z,38.824501,-122.8433304,2.47,0.57,md,15,74,0.00663,0.02,nc,nc72409900,2015-03-12T17:37:04.792Z,"9km NW of The Geysers, California",earthquake
2015-03-12T15:14:34.600Z,48.259,-121.9146667,13.28,0.59,md,7,110,0.06429,0.07,uw,uw60983931,2015-03-12T18:40:23.970Z,"12km ENE of Arlington Heights, Washington",earthquake
2015-03-12T15:23:25.570Z,8.0586,-39.5483,8.33,5,mb,,75,14.266,0.75,us,us10001lvy,2015-03-13T17:00:45.850Z,"Central Mid-Atlantic Ridge",earthquake
2015-03-12T15:37:22.040Z,33.3471667,-116.864,16.05,1.11,ml,39,74,0.006525,0.25,ci,ci37117895,2015-03-12T17:46:10.350Z,"1km S of Palomar Observatory, California",earthquake
